index,country,Date,population_growth_annual_percent,population_total,population_density_per_square_km,total_gdp_us_inflation_adjusted,gdppercapita_us_inflation_adjusted,children_and_elderly_per_100_adults,life_expectancy_years,child_mortality_0_5_year_olds_dying_per_1000_born,gdp_total_yearly_growth
385,Bhutan,1993,-2.958429127438262,-0.6222398013970654,-0.5806813534917729,-0.3791456956937524,-0.6085052357374675,0.9004666405800484,-0.5296625998757176,0.6227804757158417,-0.221339982362649
386,Bhutan,1994,-2.6722822545806495,-0.6224081353304045,-0.5812467387424688,-0.3791116718328248,-0.6048952693085402,0.9110600865770153,-0.488278943106628,0.5480206660943886,0.5940335242521442
387,Bhutan,1995,-1.818312680896212,-0.6224642466415174,-0.5818121239931647,-0.3790606360414334,-0.6003493856572985,0.9428404245679184,-0.40551162956844866,0.47326085647293553,0.7756970516326419
388,Bhutan,1996,-0.7747708039436062,-0.6223520240192915,-0.5812467387424688,-0.37901733294570744,-0.5972073778395284,0.8474994105952107,-0.3020524876457241,0.39850104685148247,0.6912023877347361
389,Bhutan,1997,0.08188139667387134,-0.6220714674637263,-0.579550582990381,-0.3789724833108483,-0.5945333286329156,0.7574551196209866,-0.25032291668436113,0.3252364334224584,0.5707974916802199
390,Bhutan,1998,0.6988855912730983,-0.6217067439414916,-0.5778544272382932,-0.37892144751945694,-0.592527791727956,0.6621141056482789,-0.17790151733845513,0.25496221237829264,0.6278313898113064
391,Bhutan,1999,0.9671482845771099,-0.6212578534525874,-0.5755928862355095,-0.3788472136410695,-0.5885167179180368,0.5561796456786036,-0.08478828960800248,0.1861831875265557,1.0165068437416742
392,Bhutan,2000,0.9760903743539106,-0.6208370186192397,-0.5733313452327258,-0.3787776193800813,-0.585842668711424,0.4237615707165094,-0.1261719463770929,0.12039455505967712,0.9700347785978258
393,Bhutan,2001,0.9492641050235091,-0.620360072474779,-0.5705044189792462,-0.37869101318862924,-0.5818315949015048,0.2171893737756422,0.039362680699267245,0.05759631497765651,0.8813153815050245
394,Bhutan,2002,0.9760903743539106,-0.6199111819858747,-0.5682428779764624,-0.3785672900579835,-0.5751464718849728,0.005320453836291526,0.12212999423744657,-0.002211532719505953,1.493901694764843
395,Bhutan,2003,0.9403220152467089,-0.619434235841414,-0.5654159517229828,-0.3784698580926,-0.5704668857734003,-0.19595502010609145,0.17385956519880882,-0.060524184224239434,0.9848213447799594
396,Bhutan,2004,0.8509011174787049,-0.6189572896969532,-0.5631544107201991,-0.3783878915185472,-0.5677928365667876,-0.37604360205453985,0.23593505035244297,-0.11734163953654372,0.8369556829586239
397,Bhutan,2005,0.7167697708266991,-0.6184803435524925,-0.5608928697174154,-0.3782811803183652,-0.5637817627568684,-0.5402420150075363,0.2876646213138052,-0.17116870246398996,0.7989330842045662
398,Bhutan,2006,0.5647542446210925,-0.6180595087191447,-0.5586313287146317,-0.37817292257905016,-0.5591021766452959,-0.6514731979756955,0.3497401064674408,-0.22200537300657802,0.7862588846198801
399,Bhutan,2007,0.4037966286386853,-0.6176386738857971,-0.556369787711848,-0.37787908014376653,-0.542389369103966,-0.7468142119484035,0.4014696774288031,-0.26985165116430804,3.1204239747995337
400,Bhutan,2008,0.26966528198667955,-0.6172458947080058,-0.5541082467090642,-0.3777862877957822,-0.5390468075957,-0.8368585029226273,0.4635451625824372,-0.31620273312960884,0.32576296637629243
401,Bhutan,2009,0.17130229444187514,-0.6168811711857711,-0.5524120909569764,-0.37764709927380574,-0.5330301968808211,-0.9216060708983677,0.4945829051592543,-0.35806822651762266,0.7609104854505085
402,Bhutan,2010,0.09976557622747215,-0.61648839200798,-0.5501505499541928,-0.37738418762118353,-0.5203284631494104,-1.006353638874108,0.5463124761206165,-0.3984385237132072,1.8107566843819904
403,Bolivia,1980,0.41273871841548593,-0.48008179469220824,-0.6289652539012052,-0.36561502481850655,-0.55575961513703,0.7256747816300835,-1.077996052066158,1.5198981911732785,-0.8288566157885933
404,Bolivia,1981,0.39485453886188515,-0.47671511602542654,-0.6283433301254396,-0.3655686286445144,-0.5577651520419896,0.7415649506255354,-1.0366123952970685,1.4451383815518255,-0.40300350974314697
405,Bolivia,1982,0.3769703593082843,-0.4730678808030797,-0.6276648678246045,-0.366140848123751,-0.5644502750585215,0.7468616736240189,-0.995228738527978,1.3703785719303725,-1.501434140415925
406,Bolivia,1983,0.35908617975468354,-0.469701202136298,-0.627042944048839,-0.36668213682032613,-0.5704668857734003,0.7415649506255354,-0.9745369101434336,1.3105707242332099,-1.5141083400006112
407,Bolivia,1984,0.32331782064748193,-0.4660539669139512,-0.6263644817480039,-0.3667130676029876,-0.5731409349800132,0.7362682276270511,-0.902115510797526,1.2507628765360475,-0.354419078001851
408,Bolivia,1985,0.29649155131708055,-0.4626872882471695,-0.6257425579722383,-0.36692958308161766,-0.5764834964882792,0.7203780586316,-0.8400400256438912,1.1760030669145944,-0.7166899494641231
409,Bolivia,1986,0.26072319220987894,-0.4590400530248226,-0.6250640956714033,-0.36726982169089345,-0.5804945702981984,0.7150813356331166,-0.7883104546825289,1.1012432572931414,-1.25428724851455
410,Bolivia,1987,0.23389692287947794,-0.4556733743580409,-0.6243856333705682,-0.3669605138642791,-0.5798260579965452,0.7097846126346323,-0.7469267979134393,1.0264834476716882,-0.0396764549821511
411,Bolivia,1988,0.21601274332587714,-0.45202613913569406,-0.6237071710697331,-0.3665893444723418,-0.579157545694892,0.6938944436391812,-0.6951972269520771,0.9517236380502352,0.18423440434729987
412,Bolivia,1989,0.21601274332587714,-0.4483789039133472,-0.6230287087688979,-0.36607898655842813,-0.5778205210915855,0.6727075516452459,-0.6331217417984422,0.8919157903530728,-0.037564088384703404
413,Bolivia,1990,0.21601274332587714,-0.44445111213543526,-0.6223502464680628,-0.36544490551386866,-0.5751464718849728,0.646223936652827,-0.5607003424525354,0.8171559807316197,0.42293182985888433
414,Bolivia,1991,0.22495483310267755,-0.4408038769130884,-0.6216717841672277,-0.36468710133866344,-0.57247242267836,0.6250370446588924,-0.5089707714911732,0.7423961711101666,0.4651791618078374
415,Bolivia,1992,0.22495483310267755,-0.43687608513517645,-0.620936783341323,-0.3644396550773719,-0.57247242267836,0.5932567066679894,-0.46758711472208353,0.6825883234130041,-0.31217174605289805
416,Bolivia,1993,0.22495483310267755,-0.4329482933572645,-0.6202017825154184,-0.3637591778588203,-0.5704668857734003,0.5561796456786036,-0.40551162956844866,0.6078285137915511,0.2264817362962529
417,Bolivia,1994,0.22495483310267755,-0.42873994502378737,-0.619410243164444,-0.3629859082922844,-0.5677928365667876,0.5138058616907328,-0.3227443160302686,0.5480206660943886,0.3637855651303501
418,Bolivia,1995,0.22495483310267755,-0.4245315966903102,-0.6186752423385392,-0.36221263872574844,-0.565787299661828,0.47143207770286283,-0.26066883087663445,0.47326085647293553,0.3468866323507689
419,Bolivia,1996,0.22495483310267755,-0.4203232483568331,-0.6178837029875649,-0.3614393691592125,-0.5631132504552152,0.4343550167134763,-0.188247431530727,0.41345300877577307,0.2856280010247872
420,Bolivia,1997,0.22495483310267755,-0.416114900023356,-0.6170356251115211,-0.3605114456793694,-0.5604392012486024,0.39198123272560637,-0.1261719463770929,0.3476643763088943,0.41448236346909373
421,Bolivia,1998,0.21601274332587714,-0.4116259951343137,-0.6162440857605468,-0.3595835221995263,-0.5570966397403364,0.3443107257392529,-0.05375054703118542,0.2833709400344447,0.4630667952103898
422,Bolivia,1999,0.18918647399547595,-0.4074176468008366,-0.6154525464095725,-0.35942886828621906,-0.5584336643436427,0.2966402187528987,0.018670852314722045,0.2190775037599951,-0.5447433084318843
423,Bolivia,2000,0.16236020466507475,-0.40292874191179434,-0.6146044685335286,-0.3589649065462975,-0.5577651520419896,0.2489697117665445,0.09109225166062951,0.15627926367797448,-0.11360928589281889
424,Bolivia,2001,0.12659184555787334,-0.3984398370227521,-0.6138129291825543,-0.3586555987196831,-0.5584336643436427,0.21189265077715874,0.15316773681426363,0.09497621978838304,-0.25936258111670674
425,Bolivia,2002,0.09976557622747215,-0.39423148868927493,-0.6129648513065105,-0.3581916369797616,-0.5577651520419896,0.16422214379080452,0.2048973077756259,0.036663568283649556,-0.09037325332089466
426,Bolivia,2003,0.07293930689707095,-0.3897425838002327,-0.6121733119555361,-0.3575730213265328,-0.5564281274386832,0.12184835980293454,0.25662687873698814,-0.018658690836225757,-0.010103322617883968
427,Bolivia,2004,0.04611303756666975,-0.38525367891119044,-0.6113252340794922,-0.3566450978466897,-0.5537540782320703,0.07417785281658035,0.29801053550607853,-0.07248575376367188,0.2264817362962529
428,Bolivia,2005,0.019286768236268553,-0.38076477402214814,-0.6105336947285179,-0.35556252045353937,-0.5510800290254576,0.03180406882871036,0.3393941922751675,-0.12332242430625995,0.268729068245206
429,Bolivia,2006,0.001402588682667752,-0.37655642568867104,-0.609685616852474,-0.35447994306038905,-0.5477374675171915,-0.010569715159159623,0.3807778490442579,-0.174159094848848,0.2729538014401012
430,Bolivia,2007,-0.025423680647733447,-0.3720675207996288,-0.6088375389764301,-0.35324271175393157,-0.5443949060089256,-0.05294349914702961,0.4014696774288031,-0.22051017681414894,0.2180322699064623
431,Bolivia,2008,-0.05224994997813465,-0.3675786159105865,-0.6080459996254558,-0.3515415187075525,-0.5390468075957,-0.09002056013641613,0.43250742000562015,-0.2653660625870208,0.5496738257057435
432,Bolivia,2009,-0.07013412953173544,-0.36308971102154425,-0.6071979217494119,-0.35061359522770935,-0.5370412706907404,-0.1323943441242861,0.4635451625824372,-0.3057363597826055,-0.033339355189808094
433,Bolivia,2010,-0.08801830908533605,-0.358600806132502,-0.6063498438733681,-0.3495310178345591,-0.5336987091824743,-0.1800648511106403,0.4945829051592543,-0.34012587220847385,0.1356499726060039
434,Botswana,1980,1.8255889031499477,-0.6088572536966081,-0.6481318138997971,-0.37692022588126195,-0.5397153198973531,1.2765339734723955,-0.5400085140679902,0.03815876447607875,2.2121063378970445
435,Botswana,1981,1.7272259156051433,-0.6077350274743476,-0.6477925827493796,-0.376641848837309,-0.5330301968808211,1.2871274194693632,-0.488278943106628,-0.020153887028654734,1.2742155686302876
436,Botswana,1982,1.6378050178371393,-0.606612801252087,-0.6473968130738924,-0.37625521405404105,-0.5223340000543699,1.2871274194693632,-0.44689528633753833,-0.07398094995610086,0.847517515945862
437,Botswana,1983,1.539442030292335,-0.6057711315853915,-0.647057581923475,-0.3757912523141195,-0.5089637540213059,1.2765339734723955,-0.39516571537617606,-0.12332242430625995,2.613455991412098
438,Botswana,1984,1.4410790427475308,-0.604648905363131,-0.6466618122479877,-0.37543554831351295,-0.5009416064014676,1.2606438044769444,-0.3537820586070864,-0.16518791769427374,1.6417673565861788
439,Botswana,1985,1.3516581449795269,-0.6035266791408704,-0.6462660425725006,-0.3751262404868986,-0.4949249956865887,1.2341601894845255,-0.3020524876457241,-0.20256782250500027,0.8707535485177863
440,Botswana,1986,1.2532951574347226,-0.6024044529186099,-0.6459268114220831,-0.37473960570363063,-0.4862343357650971,1.2076765744921067,-0.26066883087663445,-0.23097655016115243,0.9362369130386633
441,Botswana,1987,1.154932169889918,-0.6015627832519145,-0.6455310417465958,-0.3741364554417326,-0.4708585528270735,1.1705995135027203,-0.21928517410754408,-0.2519092968551592,1.191833271329829
442,Botswana,1988,1.0744533618987147,-0.6004405570296539,-0.6451352720711088,-0.37302294726592083,-0.4401069869510263,1.112335560519399,-0.2089392599152722,-0.2593852778173046,2.6557033233610507
443,Botswana,1989,1.0208008232379122,-0.5993183308073933,-0.6447960409206912,-0.3721414199600699,-0.41737756869481746,1.0434781615391095,-0.2089392599152722,-0.25340449304758833,2.064240676075709
444,Botswana,1990,0.9850324641307107,-0.5981961045851327,-0.6444002712452039,-0.3716155966548254,-0.40801839647167265,0.9587305935633695,-0.25032291668436113,-0.23097655016115243,0.5813593246674581
445,Botswana,1991,0.9492641050235091,-0.5970738783628722,-0.6440045015697169,-0.37099698100159667,-0.39665368734356826,0.8633895795906619,-0.3227443160302686,-0.1921014491579968,0.34477426575332126
446,Botswana,1992,0.8956115663627071,-0.5959516521406116,-0.6436087318942297,-0.3707495347403052,-0.39598517504191505,0.7521583966225023,-0.45724120052981093,-0.1442551710002668,-0.07558668713876114
447,Botswana,1993,0.8151327583715033,-0.5951099824739162,-0.6432129622187426,-0.3705794154356673,-0.39799071194687463,0.6356304906558601,-0.6227758276061703,-0.08743771568796249,-0.3227335790401362
448,Botswana,1994,0.7078276810498985,-0.5939877562516557,-0.642873731068325,-0.37023917682639146,-0.39531666274026184,0.5138058616907328,-0.8400400256438912,-0.026134671798371062,0.008907976759144858
449,Botswana,1995,0.5647542446210925,-0.5928655300293951,-0.6424779613928379,-0.3695586996078398,-0.382614929008851,0.38668450972712287,-1.077996052066158,0.033673175898791395,0.23915593588093872
450,Botswana,1996,0.4306228979690867,-0.5920238603626996,-0.6421387302424203,-0.3689555493459418,-0.37258724448405306,0.2913434957544152,-1.3262979926806968,0.08750023882623774,0.5243254265363717
451,Botswana,1997,0.3143757308706813,-0.5909016341404391,-0.6417994990920027,-0.36808948743142156,-0.355874436942723,0.19600248178170682,-1.5435621907184185,0.1308609284066804,0.7714723184377468
452,Botswana,1998,0.18918647399547595,-0.5900599644737436,-0.6414602679415852,-0.36799669508343724,-0.35921699845098903,0.09536474481051571,-1.7608263887561402,0.16375524464011978,0.64261795599344
453,Botswana,1999,0.06399721712027055,-0.5892182948070482,-0.6411775753162372,-0.3668522561249641,-0.33581906789312704,-0.010569715159159623,-1.9367069300247715,0.20412554183570447,0.7651352186454038
454,Botswana,2000,-0.05224994997813465,-0.5883766251403528,-0.6408948826908892,-0.36660480986367255,-0.33515055559147383,-0.11120745213035149,-2.0815497287165856,0.21459191518270795,1.2805526684226303
455,Botswana,2001,-0.16849711707653964,-0.5878155120292226,-0.6406121900655414,-0.36657387908101113,-0.339161629401393,-0.1800648511106403,-2.174662956447038,0.19963995325841735,0.5813593246674581
456,Botswana,2002,-0.266860104621344,-0.5869738423625271,-0.6403860359652629,-0.365754213340483,-0.3237858464633694,-0.2542189730894133,-2.2367384416006724,0.17422161798712324,0.5538985589006387
457,Botswana,2003,-0.32051264328214624,-0.5864127292513969,-0.6401598818649845,-0.36510466690459287,-0.3130896496369182,-0.3283730950681856,-2.2263925274084007,0.1383369093688257,0.3489989989482167
458,Botswana,2004,-0.3026284637285456,-0.5855710595847013,-0.6398771892396365,-0.3647025667299941,-0.3084100635253458,-0.40252721704695865,-2.1436252138702203,0.09348102359595385,0.2159199033090147
459,Botswana,2005,-0.24897592506774324,-0.5847293899180059,-0.6396510351393583,-0.3640684856854347,-0.2977138666988946,-0.46608789302876363,-1.9677446726015893,0.006759644435068331,0.2159199033090147
460,Botswana,2006,-0.17743920685334003,-0.5841682768068757,-0.6393683425140103,-0.36267660046567,-0.2729789115377262,-0.5402420150075363,-1.791864131332957,-0.07697134234095902,0.5412243593159529
461,Botswana,2007,-0.11484457841573724,-0.5833266071401803,-0.6390291113635928,-0.36128471524590533,-0.24690693177325135,-0.6038026909893417,-1.6263295042565977,-0.10986565857439842,0.3785721313124837
462,Botswana,2008,-0.06119203975493504,-0.5822043809179197,-0.6387464187382447,-0.3600474839394478,-0.22818858732696173,-0.6620666439726631,-1.4504489629879664,-0.13976958242297965,0.015245076551487862
463,Botswana,2009,-0.0075395010941326475,-0.5813627112512243,-0.6384071875878272,-0.3615940230725197,-0.26829932542615376,-0.7150338739575008,-1.2331847649502448,-0.1906062529655677,-1.6281761362627842
464,Botswana,2010,0.02822885801306895,-0.5805210415845289,-0.6380114179123401,-0.3600474839394478,-0.24155883336002576,-0.7574076579453708,-1.0055746527202507,-0.2519092968551592,0.8411804161535192
465,Brazil,1980,0.5647542446210925,2.7578214130850887,-0.5761582714862055,1.1821613395598256,-0.10852488533103886,0.042397514825678044,-0.09513420380027435,0.4164434011606312,1.3734967987103273
466,Brazil,1981,0.5558121548442919,2.8419883797546315,-0.5744621157341177,1.114113617704663,-0.1452930619219649,0.005320453836291526,-0.05375054703118542,0.3536451610786106,-1.5648051383393549
467,Brazil,1982,0.5379279752906911,2.926155346424174,-0.5722005747313339,1.1233928525030943,-0.1546522341451097,-0.031756607153094994,-0.043404632838912084,0.29084692099659,-0.4617273011521916
468,Brazil,1983,0.5111017059602901,3.0103223130937162,-0.5705044189792462,1.0723570611117224,-0.18272975081454412,-0.06883366814248151,-0.022712804454368355,0.23253426949185674,-1.2754109144890267
469,Brazil,1984,0.44850707752268754,3.0944892797632586,-0.5682428779764624,1.1481374786322442,-0.1686909924798269,-0.10591072913186728,-0.01236689026209502,0.17721201037198142,0.5179883267440286
470,Brazil,1985,0.3769703593082843,3.178656246432801,-0.5665467222243746,1.274953687544138,-0.1406134758103925,-0.1429877901212538,0.018670852314722045,0.12787053602182244,1.0355181431187028
471,Brazil,1986,0.30543364109388116,3.2347675575458292,-0.564285181221591,1.398676818189888,-0.10986190993434526,-0.17476812811215683,0.06005450908381244,0.08301465024895059,0.951023479220797
472,Brazil,1987,0.23389692287947794,3.3189345242153716,-0.5625890254695031,1.460538383512763,-0.10117125001285365,-0.2118451891015426,0.09109225166062951,0.03965396066850772,0.09762737385194616
473,Brazil,1988,0.17130229444187514,3.403101490884914,-0.5608928697174154,1.460538383512763,-0.11253595914095807,-0.2595156960878968,0.12212999423744657,0.0007788596653522125,-0.674484864847119
474,Brazil,1989,0.11764975578107295,3.4872684575544564,-0.5586313287146317,1.522399948835638,-0.10518232382277286,-0.3124829260727345,0.16351365100653698,-0.03809624133780351,0.019469809746383165
475,Brazil,1990,0.07293930689707095,3.543379768667485,-0.5569351729625438,1.460538383512763,-0.13192281588890087,-0.36545015605757214,0.17385956519880882,-0.07697134234095902,-2.0253010565829426
476,Brazil,1991,0.019286768236268553,3.6275467353370274,-0.5552390172104561,1.4914691661742006,-0.1332598404922073,-0.4290108320393775,0.2048973077756259,-0.11883683572897281,-0.42623954231507105
477,Brazil,1992,-0.025423680647733447,3.71171370200657,-0.5535428614583683,1.4914691661742006,-0.14462454962031168,-0.4872747850226986,0.2255891361601711,-0.16369272150184466,-0.7686541677613353
478,Brazil,1993,-0.06119203975493504,3.7678250131195976,-0.5518467057062805,1.5687961228277942,-0.12924876668228807,-0.550835461004504,0.2462809645447163,-0.21004380346714557,0.40180816388440793
479,Brazil,1994,-0.08801830908533605,3.85199197978914,-0.5501505499541928,1.6770538621428255,-0.10986190993434526,-0.6196928599847928,0.27731870712153334,-0.2563948854324464,0.6045953572393824
480,Brazil,1995,-0.09696039886213645,3.9081032909021682,-0.5484543942021048,1.769846210127138,-0.09448612699632165,-0.688550258965082,0.29801053550607853,-0.30274596739774734,0.26239196845286294
481,Brazil,1996,-0.10590248863893684,3.9922702575717106,-0.5467582384500171,1.816242384119294,-0.09114356548805565,-0.7574076579453708,0.3290482780828956,-0.34909704936304825,-0.06502485415152293
482,Brazil,1997,-0.12378666819253764,4.076437224241253,-0.5450620826979293,1.893569340772888,-0.08111588096325764,-0.8209683339271762,0.370431934851986,-0.3909625427510619,0.07016660808512673
483,Brazil,1998,-0.15061293752293883,4.132548535354282,-0.5428005416951456,1.893569340772888,-0.08780100397978965,-0.8792322869104977,0.41181559162107495,-0.42983764375421757,-0.6015659699032261
484,Brazil,1999,-0.18638129663014044,4.216715502023824,-0.5411043859430579,1.9090347321036065,-0.09381761469466846,-0.9374962398938188,0.442853334197892,-0.4672175485649441,-0.4591924612352544
485,Brazil,2000,-0.24003383529094283,4.272826813136852,-0.5394082301909701,2.001827080087919,-0.07911034405829805,-0.9904634698786565,0.47389107677471054,-0.5016070609908125,0.2940774674145776
486,Brazil,2001,-0.28474428417494485,4.356993779806395,-0.5377120744388822,2.0327578627493565,-0.07911034405829805,-1.022243807869559,0.5152747335437995,-0.5345013772242518,-0.45285536144291155
487,Brazil,2002,-0.338396822835747,4.413105090919423,-0.5360159186867945,2.1100848194029505,-0.06975117183515324,-1.0593208688589457,0.5463124761206165,-0.5659004972652621,-0.08192378693110405
488,Brazil,2003,-0.383107271719749,4.469216402032451,-0.5348851481854027,2.141015602064388,-0.07041968413680644,-1.0911012068498482,0.5773502186974351,-0.5943092249214142,-0.43891374189975707
489,Brazil,2004,-0.43675981038055145,4.553383368701994,-0.5331889924333149,2.2802041240408566,-0.04367919207067842,-1.1228815448407505,0.6083879612742521,-0.6212227563851375,0.5264377931338192
490,Brazil,2005,-0.49041234904135383,4.609494679815022,-0.531492836681227,2.3575310806944505,-0.03097745833926761,-1.1546618828316533,0.6394257038510692,-0.6466410916564315,-0.07769905373620885
491,Brazil,2006,-0.544064887702156,4.66560599092805,-0.5303620661798353,2.4812542113402003,-0.0135961384962844,-1.186442220822556,0.6704634464278862,-0.6705642307352965,0.17578493795750924
492,Brazil,2007,-0.588775336586158,4.721717302041078,-0.5286659104277474,2.6513735159781064,0.01581840277645642,-1.2182225588134588,0.6911552748124314,-0.6900017812368742,0.6257190232138587
493,Brazil,2008,-0.6245436956933597,4.777828613154107,-0.5275351399263556,2.806027429285294,0.049244017859116446,-1.2500028968043613,0.7221930173892486,-0.7094393317384521,0.43138129624867494
494,Brazil,2009,-0.6531583829791209,4.833939924267135,-0.5264043694249637,2.790562037954575,0.035873771826052434,-1.2817832347952636,0.7428848457737938,-0.7258864898551718,-0.7304203323475328
495,Brazil,2010,-0.6692541445773617,4.890051235380163,-0.5252735989235718,3.038008299246075,0.08266963294177647,-1.3082668497876824,0.763576674158339,-0.7408384517794624,0.9298998132463205
496,Bulgaria,1980,-1.1771648438996238,-0.3877786879112767,-0.19565399776784542,-0.3356121656369122,-0.45080318377747747,-1.0752110378543969,0.4635451625824372,-0.6810306040822999,-1.2817480142813698
497,Bulgaria,1981,-1.2388652633595465,-0.38693701824458127,-0.19452322726645355,-0.33344701085061157,-0.4407754992526795,-1.0858044838513645,0.47389107677471054,-0.6944873698141615,-0.09671035311323767
498,Bulgaria,1982,-1.271950995533708,-0.386375905133451,-0.1928270715143658,-0.33236443345746125,-0.43609591314110707,-1.1175848218422673,0.4635451625824372,-0.7049537431611648,0.032144009331068986
499,Bulgaria,1983,-1.3130846085069898,-0.3858147920223207,-0.1916963010129739,-0.3308178943243894,-0.4287422778229219,-1.1546618828316533,0.47389107677471054,-0.7154201165081683,-1.0472753219646804
500,Bulgaria,1984,-1.3273919521498705,-0.38525367891119044,-0.19113091576227803,-0.3291167012780103,-0.4213886425047367,-1.186442220822556,0.47389107677471054,-0.7273816860476008,0.034256375928516686
501,Bulgaria,1985,-1.5379513401241893,-0.3849731223556253,-0.19056553051158204,-0.3277248160582456,-0.41470351948820466,-1.2023323898180072,0.4635451625824372,-0.7423336479718914,-1.3176582464379798
502,Bulgaria,1986,-1.5603333908355206,-0.38525367891119044,-0.19113091576227803,-0.325559661271945,-0.4040073226617535,-1.2023323898180072,0.4842369909669824,-0.757285609896182,-0.14740715145198122
503,Bulgaria,1987,-1.4051881332080338,-0.3855342354667556,-0.1916963010129739,-0.32231192909249406,-0.3886315397237299,-1.186442220822556,0.4842369909669824,-0.7677519832431855,-0.6837370305439397
504,Bulgaria,1988,-1.4364854474268351,-0.38609534857788586,-0.1928270715143658,-0.31597111864689936,-0.3585484861493358,-1.1599586058301372,0.4945829051592543,-0.7707423756280436,-0.8761736275714208
505,Bulgaria,1989,-2.582861356812645,-0.3872175748001464,-0.19452322726645355,-0.3181362734332,-0.36523360916586783,-1.144068436834686,0.4945829051592543,-0.7692471794356145,-1.152893651837063
506,Bulgaria,1990,-3.14621301275107,-0.3889009141335373,-0.1979155387706291,-0.32370381431225875,-0.38796302742207667,-1.144068436834686,0.4842369909669824,-0.7617711984734692,-2.8998208279262694
507,Bulgaria,1991,-2.4219037408302384,-0.39086481002249324,-0.20130785027480472,-0.32849808562478156,-0.40868690877332586,-1.1281782678392345,0.4635451625824372,-0.755790413703753,-2.3358189464077475
508,Bulgaria,1992,-2.4934404590446415,-0.3933898190225795,-0.20639631753106802,-0.3322097795441541,-0.4247312040130027,-1.1387717138362021,0.4635451625824372,-0.7498096289340367,-2.1541554190272496
509,Bulgaria,1993,-2.250215617115671,-0.39619538457823095,-0.21148478478733143,-0.33282839519738283,-0.42673674091796227,-1.1599586058301372,0.45319924839016534,-0.7498096289340367,-0.6921864969337304
510,Bulgaria,1994,-1.840667905338213,-0.3992815066894475,-0.21657325204359482,-0.3320551256308469,-0.4213886425047367,-1.181145497824072,0.42216150581334827,-0.7513048251264658,-0.3079470128580027
511,Bulgaria,1995,-1.934559847994617,-0.4018065156895338,-0.22166171929985812,-0.3306632404110822,-0.4133664948848983,-1.1970356668195237,0.43250742000562015,-0.7498096289340367,-0.035451721787255794
512,Bulgaria,1996,-1.9980486854098995,-0.40433152468962,-0.22618480130542554,-0.3303539325844678,-0.4100239333766323,-1.2182225588134588,0.42216150581334827,-0.7483144327416077,-2.6188760704657326
513,Bulgaria,1997,-2.081210120334143,-0.4065759771341412,-0.23070788331099304,-0.3308178943243894,-0.41136095797993866,-1.228816004810426,0.39112376323652975,-0.7468192365491786,-1.790828364266253
514,Bulgaria,1998,-2.1330742410395858,-0.4085398730230972,-0.23410019481516856,-0.3291167012780103,-0.4006647611534875,-1.23411272780891,0.442853334197892,-0.7528000213188948,0.2602796018554153
515,Bulgaria,1999,-2.0382880894055018,-0.41050376891205315,-0.2380578915700401,-0.3322097795441541,-0.4153720317898579,-1.2552996198028448,0.4842369909669824,-0.7632663946658983,-0.13050821867240012
516,Bulgaria,2000,-1.9783760879009389,-0.41246766480100916,-0.24145020307421564,-0.32988997084454624,-0.40133327345514064,-1.2870799577937475,0.5152747335437995,-0.7752279642053308,0.5222130599389239
517,Bulgaria,2001,-3.3161127185102774,-0.4144315606899651,-0.24484251457839123,-0.32803412388486003,-0.38595749051711703,-1.3082668497876824,0.5359665619283447,-0.7871895337447632,0.27084143484265355
518,Bulgaria,2002,-3.477070334492684,-0.416114900023356,-0.24823482608256678,-0.32494104561871623,-0.36322807226090825,-1.3400471877785851,0.5670043045051617,-0.7976559070917667,0.43983076263846554
519,Bulgaria,2003,-2.2448503632495904,-0.41807879591231195,-0.2516271375867423,-0.3220026212658797,-0.34517824011627185,-1.3771242487679716,0.5876961328897069,-0.8111126728236282,0.31308876679160663
520,Bulgaria,2004,-2.2117646310754293,-0.4197621352457028,-0.25501944909091795,-0.3182909273465072,-0.3217803095584098,-1.4036078637603906,0.5980420470819788,-0.8245694385554897,0.7968207176071186
521,Bulgaria,2005,-2.209976213120069,-0.42144547457909365,-0.2578463753443976,-0.31396061777390594,-0.2943713051906286,-1.4194980327558417,0.6083879612742521,-0.8380262042873514,0.7228878866964507
522,Bulgaria,2006,-2.2162356759638295,-0.4231288139124845,-0.26123868684857315,-0.3094756542879975,-0.26562527621954096,-1.4247947557543255,0.618733875466524,-0.8499877738267838,0.6848652879423931
523,Bulgaria,2007,-2.1938804515218284,-0.4245315966903102,-0.2640656131020528,-0.3042174212355531,-0.23286817343853414,-1.4142013097573578,0.649771618043341,-0.8604541471737873,0.672191088357707
524,Bulgaria,2008,-2.1643715552583873,-0.4262149360237011,-0.2668925393555324,-0.2997324577496447,-0.20412214446744653,-1.3983111407619067,0.6704634464278862,-0.8664349319435035,0.6024829906419348
525,Bulgaria,2009,-2.1125074345529447,-0.42761771880152677,-0.26971946560901205,-0.3026708821024813,-0.21749239050051053,-1.3718275257694879,0.7015011890047034,-0.8709205205207906,-1.8330756962152064
526,Bulgaria,2010,-2.1250263602404655,-0.42930105813491765,-0.2725463918624917,-0.30158830470933096,-0.20880173057901893,-1.3347504647801014,0.7325389315815218,-0.8754061090980779,-0.5485455683072901
527,Burkina Faso,1980,0.4663912570762883,-0.44557333835769586,-0.5173582054138288,-0.37654905648932474,-0.6452065610982282,1.2341601894845255,-1.9263610158324989,2.5216796401007495,-0.3185088458452409
