index,country,Date,population_growth_annual_percent,population_total,population_density_per_square_km,total_gdp_us_inflation_adjusted,gdppercapita_us_inflation_adjusted,children_and_elderly_per_100_adults,life_expectancy_years,child_mortality_0_5_year_olds_dying_per_1000_born,gdp_total_yearly_growth
2417,Pakistan,2010,0.32331782064748193,4.160604190910797,0.5913622712008874,-0.10610575828904596,-0.5965388655378752,-0.18536157410912377,-0.1572096889539114,0.3401883953467488,-0.07558668713876114
2448,Panama,2010,0.04611303756666975,-0.5347903230274107,-0.38110035999611,-0.3343749343304546,-0.12590620517402207,-0.889825732907465,1.1360295850801452,-0.7423336479718916,0.866528815322891
2479,Papua New Guinea,2010,0.5111017059602901,-0.4374371982463066,-0.5693736484778543,-0.3577276752398399,-0.532361684579168,-0.015866438157643842,-0.8400400256438927,-0.06201938041666862,0.8961019476871581
2510,Paraguay,2010,-0.34733891261254746,-0.46268728824716937,-0.5699390337285503,-0.34891240218133024,-0.4501346714758243,-0.5561321840029878,0.7532307599660641,-0.6765450155050129,2.0431170101012324
2541,Peru,2010,-0.39204936149654945,0.18792336410839358,-0.5286659104277474,-0.1509553931481303,-0.3304709694799014,-0.8845290099089811,1.1463754992724184,-0.7333624708173173,1.0925520412497898
2572,Philippines,2010,-0.08801830908533605,1.9919020163922527,1.117170554348101,-0.07053535822839285,-0.5236710246576763,-0.5932092449923739,0.22558913616016962,-0.5599197124955462,0.9383492796361111
2603,Portugal,2010,-1.4955926608514858,-0.33671739479842083,-0.0022922420298377984,-0.011766871171661628,0.838088533809893,-1.1122880988437833,1.3429478689255943,-0.9785746463756833,-0.23612654854478263
2634,Senegal,2010,1.0297429130147129,-0.27499495257408973,-0.27876562962014695,-0.35989283002614053,-0.599212914744488,0.8422026875967266,-0.291706573453453,-0.038096241337803725,0.24338066907583414
2665,Sierra Leone,2010,0.5468700650674917,-0.45567337435804084,-0.1521193334642589,-0.37585311387944226,-0.6393905040738453,0.7150813356331166,-1.2228388507579737,1.3554266100060817,0.3806844979099313
2696,South Africa,2010,-0.4635860797109526,0.8107589174630075,-0.4178504012913454,0.20010899005918514,-0.17938718930627812,-0.8315617799241435,-1.2952602501038812,-0.2339669425460107,0.09129027405960326
2727,South Korea,2010,-1.09132078204234,0.7546476063499793,2.2253256457121213,1.3058844702055752,0.811348041743765,-1.8167522576421242,1.3739856115024114,-0.9755842539908253,0.7376744528785844
2758,Spain,2010,-1.1253007231941816,0.6760917707917397,-0.127807767684334,1.8317077754500124,1.3862686211655173,-1.345343910777069,1.5602120669633166,-0.9800698425681125,-0.5924827935342012
2789,Sri Lanka,2010,-0.9893809585868157,-0.0701886670115365,1.1624013744037753,-0.29215441599759245,-0.47821218814525873,-1.228816004810426,0.7842685025428826,-0.8694253243283618,1.0629789088855226
2820,St. Lucia,2010,-0.725589310171204,-0.6320592808418453,0.9419011266323631,-0.3777089608391285,-0.13058579128559447,-1.1122880988437833,0.8980735586578791,-0.8066270842463413,-0.5086218396155295
2851,St. Vincent and the Grenadines,2010,-1.4859352038925413,-0.6338548427974622,0.9249395691114852,-0.37878999169314576,-0.24958098097986417,-1.1705520518271049,0.4945829051592528,-0.727381686047601,-1.1592307516294058
2882,Sudan,2010,0.39485453886188515,0.3282016418909643,-0.547889008951409,-0.27839021771325273,-0.5671243242651344,0.5614763686770871,-0.05375054703118689,0.10992818171267345,-0.29738517987076446
2913,Suriname,2010,-0.5977174263629584,-0.6221556344303958,-0.6390856498886622,-0.3730848088312436,-0.11119893453765166,-0.9586831318877542,0.36008602065971124,-0.6765450155050129,0.11875103982642268
2944,Swaziland,2010,0.12659184555787334,-0.6032461225853052,-0.2629348426006609,-0.37297655109192857,-0.4193831055997771,0.05828768382112919,-2.05051198613977,0.4194337935454892,-0.17909265041369607
2975,Sweden,2010,-0.7738765949659262,-0.37347030357745437,-0.5286659104277474,0.37486791209630693,2.816884946703366,-0.9904634698786565,1.5188284101942262,-0.9920314121075449,0.6468426891883354
3006,Switzerland,2010,-0.6066595161397588,-0.41723712624561643,0.4613236635408237,0.5233356688712069,4.321037625423067,-1.3188602957846502,1.5912498095401337,-0.969603469221109,-0.1326205852698477
3037,Thailand,2010,-1.1002628718191405,1.248427144144628,0.0881693980815108,0.14752665953474142,-0.32645989566998224,-1.7373014126648676,1.0118786147728753,-0.8141030652084866,0.999607910962093
3068,Togo,2010,0.8687852970323057,-0.45455114813578024,0.02032316799799935,-0.3749406557909299,-0.6334407445891319,0.6197403216604082,-0.8400400256438927,0.3132748638830257,0.16522310497027104
3099,Trinidad and Tobago,2010,-1.0993686628414603,-0.5995988873629584,0.8062086664653403,-0.3455100160885721,0.4503513988510367,-1.64196039869216,0.5980420470819773,-0.701963350776307,-0.6577549213953336
3130,Tunisia,2010,-0.5351227979253557,-0.33952296035407226,-0.27085023611040393,-0.31164080907429803,-0.38930005202538304,-1.4512783707467443,1.042916357349694,-0.77672316039776,0.015245076551487862
3161,Turkey,2010,-0.3026284637285456,1.3915109874828502,-0.12667699718294212,0.8140850258887192,0.049244017859116446,-1.0911012068498482,1.1774132418492356,-0.751304825126466,1.259429002448154
3192,United Kingdom,2010,-0.8355770144258489,1.1390100874742228,0.8231702239862181,3.3937122998526053,1.9344487085211417,-1.0963979298483317,1.3946774398869566,-0.9591370958741054,-0.2910480800784215
3223,Uruguay,2010,-1.227240546649706,-0.5423653500276695,-0.5490197794528009,-0.31751765777997115,0.1294654940575005,-0.7680011039423384,0.9911867863883317,-0.8783965014829361,1.2150693039017535
3254,Vanuatu,2010,0.5736963343978927,-0.6302917745417849,-0.5484543942021048,-0.37875906091048434,-0.4675159913188075,0.052990960822645726,-0.3951657153761775,-0.6002900096911308,-0.26992441410394497
3285,Venezuela,2010,-0.16849711707653964,0.17670110188578794,-0.4721273853581545,0.22794669445447888,0.23642746232201256,-0.9321995168953353,0.8877276444656071,-0.7812087489750472,-0.9712301244565649
3316,Zambia,2010,1.038685002791513,-0.2469392970175756,-0.5529774762076723,-0.34844844044140866,-0.5684613488684408,1.3877651564405544,-1.5332162765261472,0.20562073802813324,0.8411804161535192
3347,Zimbabwe,2010,0.23389692287947794,-0.24132816590627276,-0.452338901583797,-0.36422313959874175,-0.6179312591907776,0.48202552369983054,-1.781518217140686,0.3072940791133096,1.2171816704992011
