index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.6366578178006977,-0.04629819724148948,-0.35238023896652776,-0.2650168972810846,-0.39141872178139164,0.7120934406083306,-0.20124614423384002,0.24457251575910577,0.9236710399461542,0.9020697423126182,-0.2990752776029989,-0.3318992790688821,-0.345757161633921,-0.5853747101002666,1.079083910584473,-1.25991170994695,1.7708419521359553,-0.8811822834813687,-0.925076223222504,-0.11325885925051654,0.39434093093110245,0.2710804675778311,0.5930281303826577,-0.6158406978040776,0.6052528357614404,-0.7056333777940874,-0.41897428144203147,-0.6204855420807404,-0.17337755112006226,0.23144047880460134,0.11309790793803878
1,0.3576985004171277,-0.44777965483835236,0.5267452036265352,-0.6315591126719299,-0.18262259868208294,0.8166231066676367,-0.2814734710363481,-0.2674579246062283,-0.36373591533269356,-0.6219339765969261,1.0779068610292541,-1.5500283870885905,2.203950449209574,-0.28084710971824717,0.9706780568574259,-0.014523293160511763,-0.4234923509509216,-0.2605585808105358,-0.4773061780522287,1.018388421019976,-0.4733045936178141,0.5569524959807409,0.14998199084952346,0.9594836361969953,-0.22340360796875555,-0.28411053947226167,-0.3617860700927228,-0.617195895658959,1.1212264884097107,-1.4212587050883418,2.027730897959006
2,-0.1503795530212469,0.7515182483431413,-0.055574703510436606,-0.34644530026493986,-0.2569823542595927,-0.46404514772022426,0.9949487264989477,-0.3375641390624445,0.32442821926438853,-0.04446125078031563,-0.5970644458536758,-0.13727985253230432,0.22657570745187416,0.15353730185843845,0.41580796901282174,-0.624496864564813,0.5857713116446316,-0.6628448457418256,-0.7153193674160117,0.7750248556961488,-0.003740497158612537,-0.38180542866168377,-0.24792535270887572,-0.4647161045024718,0.9579516637106517,-0.325787231969174,0.287460741384324,-0.16965906970321218,-0.6386113913302219,-0.1545572603256784,0.24572467768711115
3,0.14142917124608337,0.3880460523369585,-0.6089817090323036,0.600341139124705,-0.6757475775357175,-0.3101410576305517,1.006308470841029,-0.21060722307188978,-0.2851018436365669,-0.36162495385518106,-0.6184337960244343,1.1477688109230486,-1.4079950392334704,1.9462868984625314,-0.6350069183476474,-0.7246968135085876,-0.1706403897166472,0.24661320132600623,0.13609569522588819,0.38086879047708166,-0.601210677607105,0.5973816695803436,-0.6738091245997173,0.10784313826896427,1.0263510858579954,-0.19847363576189672,-0.2742503460318305,-0.36137446784455896,-0.6189870475844229,1.1527002426802577,-1.3894437448197405
4,1.8993686731138952,-0.34154820980291994,0.895611566362707,0.052550442352032156,-0.40616459489102397,-0.23495102654352998,-0.4587187872492399,0.9405231082560814,-0.2936464323645041,0.2552892865453862,-0.0074562632254574195,1.038685002791513,-0.18588051616261583,-0.26293289299634826,-0.3603220746289714,-0.6183554187201024,1.1521523058183456,-1.3634005815081582,1.8529660326592003,0.1609371859842772,-1.0362980597394524,-0.10772328651339043,0.33779344780948556,0.31299401864719983,0.6832228840440601,-0.906018571788544,0.6748974096531448,-0.7476736343734242,-0.00263158019605488,0.6780749096107266,-0.042195562814342655
5,-0.2888192073507037,-0.25220351413974657,-0.44214291077878826,0.6865512594821923,-0.06550726770422355,0.0011866404451053181,-0.16449811755860316,1.0489838234310005,-0.17298071922501035,-0.2508862879478994,-0.3603804698134788,-0.6186804540115959,1.1835673525679735,-1.3145250558412158,1.8029542979469177,0.049683936112634296,-0.9071062808987712,-0.15162768877246724,0.32375466280363385,0.2197172283261606,0.5196060899103955,-0.7744328390119258,0.6579005506229827,-0.7189445075331798,0.16518035469389405,0.8008737503490378,0.03916697052102871,-0.3777340256521016,-0.2283859261252849,-0.435794179210361,0.7696232670499358
6,-0.10995402683245052,0.044705299156443536,-0.17608395528706114,1.0478121013223165,-0.1599812763383593,-0.2387539003096899,-0.3605364036212409,-0.6191000031112541,1.2003707496666116,-1.2995413180455109,1.7529425632346352,-0.17972636039293036,0.7779143306518479,0.05565611337864917,-0.37129321799890336,-0.22293738516276282,-0.43723961121393534,0.7276789470889696,-0.08143285797807769,0.00021310975470308291,-0.007990956020436323,-0.9457946581318971,-0.1487069614306743,0.3292187074050024,0.24049844288085054,0.5458372392705022,-0.8021775785277931,0.6795777041686965,-0.7315112755314527,0.09578156780131938,-1.044109528717426
7,-0.0565460433840704,0.42553666178927374,0.5128933850934011,0.9867656696975647,-1.088629402783889,0.8242727040863359,-0.8323444587561211,0.33171139071470507,1.045721015536943,-0.20246000835962313,-0.29250449121205796,-0.36163728546984736,-0.589046250030662,1.1942953795485685,-1.1340817974242678,1.3720311571956882,0.09503694534033934,0.211787605906339,0.04195126116976726,-0.19134717562066925,-0.2198266470916536,-0.4166254923554576,0.3161056757723266,0.24964338665720304,-0.2611421333434089,0.003335553675077978,0.9337644827437219,-0.13432559595648885,-0.24722398578586804,-0.3594047329027786,-0.6137905345102348
8,1.1688339391698925,-1.2055956604375198,1.5089334190954655,-0.05311238676409843,0.6276630545913936,0.03981831668651642,-0.3065291015658073,-0.21663866566060058,-0.41446140962760586,0.5079365199897107,0.15708240704917642,-0.17908920121307384,0.2775256478488473,-1.0239962587491138,-0.09523387689616417,0.3779873654441667,0.3675968990605677,0.7315663762701526,-0.9128246617166709,0.73008858348335,-0.7779035784444145,0.1477182565087903,-0.6021702558832946,-0.045393182540524706,0.20239397087766453,0.24357261081928772,0.4374639672580556,-0.6624589938244027,0.6850243626984909,-0.6775418129666323,-0.0813882628807511
9,0.8659908939770556,-0.2259326249196357,-0.40646495580545616,-0.35911646738133846,-0.6254687353919174,1.3086453566507033,-1.592058663494697,2.1086316919422217,-0.3686379456609205,0.806190668594703,0.014690027341071181,-0.2293926186751635,-0.3198197626763451,-0.5314416005429453,0.9070178506044885,-0.41749110915950227,0.3580520551194539,-0.1455238098645727,-0.8541494639198458,-0.03505933051784467,0.43316233819025113,0.5190075619452497,0.9283376945330748,-1.0864465108814836,0.8529277512734174,-0.8326344361995013,-0.5693427776257975,0.7775943622712607,-0.14120220716766652,-0.24842014680362823,-0.3588505485692908
10,-0.5939093838180391,1.1432331113438874,-1.149267905390703,1.3337047319882926,-0.16767648249149003,0.26950478293940366,0.048146131559030865,-0.2251410131502946,-0.206583731632283,-0.39795642926473856,0.30859179885204163,0.2637894347162524,-0.31865638841974914,0.08921040540980862,0.19027229918265884,0.04496657281033453,-0.2635648433085792,-0.2133696252769166,-0.4162156306467059,0.3055942028693832,0.18937843648721597,-0.2500581015692949,0.3098196280098423,0.8815836630253513,-0.1096366722024677,-0.21066144251600546,-0.3567889743154132,-0.5937436484765877,1.1950968573707077,-1.2011770929179033,1.3908907946952582
11,-0.6563752819613757,-0.8764423647058265,-0.048743914103745005,0.44850272153239545,0.504074706616369,0.9003781506227557,-1.0753668238249405,0.8551684439193373,-0.8344641192406823,-0.39253921838996725,-0.5653901750180792,-0.033688659927591014,0.22030296001870653,0.2530533212078486,0.41841799872742397,-0.6960224217665144,0.7177590541639879,-0.6985457594793262,-0.18752668898315883,0.7920937270642178,-0.19485479764324704,-0.39637906494726943,-0.3594265939639645,-0.6265707975833192,1.3226466207533132,-1.6025947599331511,1.950866505461655,-0.5076029333744075,0.5834048890127047,0.0869262104655777,-0.20886947415625506
12,-0.31181654010664733,-0.5287765486071593,0.7922621564681654,-0.404624836923398,0.26645386311439,-0.12925286938020264,0.10973709682735779,0.08515625051759235,-0.2343773714868512,-0.19594342439939125,-0.39156973281538615,0.12430293875345126,0.2644493992238271,-0.3335251280418971,0.136412485426546,0.7677922830825602,-0.11162521993582808,-0.1982664102056198,-0.357164325617396,-0.5915741785917742,1.1422464668637777,-1.1911925249933755,1.2664184601979518,-0.1788814137539512,-0.9700768835656259,-0.024097475789086262,0.47054458299308277,0.5576641511431809,0.9723987325965816,-1.1050652947549418,0.8911762825296976
13,-0.8541561995753743,0.2425869313240659,0.06116995188509062,0.11454281505238638,-0.2174962434653559,-0.18630324622753436,-0.38931843611367856,0.0561689946217357,0.31223616752045147,-0.3681234209117083,0.024983086565721516,0.7342451691333604,-0.11136955982754673,-0.20097831144297046,-0.3568941790207789,-0.5848570905752724,1.0837332563275863,-1.2056941929536364,1.2049244332652937,-0.1899381440583059,-1.0217190778611531,-0.021473846908861994,0.4774251501651884,0.5844923872679788,1.019761816271284,-1.1172638083272073,0.9065383975424656,-0.8608619279535409,0.2807375522961507,0.7201478936312681,-0.11206095360586842
