index,country,Date,population_growth_annual_percent.,population_total.,population_density_per_square_km.,total_gdp_us_inflation_adjusted.,gdppercapita_us_inflation_adjusted.,children_and_elderly_per_100_adults.,life_expectancy_years.,child_mortality_0_5_year_olds_dying_per_1000_born.,gdp_total_yearly_growth.
821,"Congo, Dem. Rep.",1995,1.3518600507458303,0.5302815615938634,-0.5547564870848706,-0.35406886293721146,-0.6393522914641646,1.3349973137040396,-1.4196232468848655,1.5649878142059417,-0.51419078924296
822,"Congo, Dem. Rep.",1996,0.958349328148602,0.5639533772835424,-0.551363668849569,-0.3543782169671014,-0.6403552097065404,1.3720799131296344,-1.6265724394292467,1.535079423418229,-0.8932059642744219
823,"Congo, Dem. Rep.",1997,0.6542728606871074,0.5920132236916084,-0.5491017900260347,-0.3557703101016062,-0.6423610461912918,1.3932699699442603,-1.48170800464818,1.759392354326074,-1.8037719644893608
824,"Congo, Dem. Rep.",1998,0.5022346269563598,0.6200730700996742,-0.5462744414966166,-0.35623434114644115,-0.6432971032175091,1.3932699699442603,-1.4713605450209608,1.7294839635383614,-1.0284176209188676
825,"Congo, Dem. Rep.",1999,0.5469517545242268,0.6509389011485467,-0.5440125626730822,-0.357162403236111,-0.6447680499729934,1.3879724557406035,-1.4196232468848655,1.6846213773567924,-1.5629262010914418
826,"Congo, Dem. Rep.",2000,0.7258202647956941,0.6846107168382257,-0.5406197444377807,-0.35870917338556074,-0.6467738864577448,1.3773774273332913,-1.3885808680032086,1.355629078691953,-2.118561602614711
827,"Congo, Dem. Rep.",2001,0.9315190516078816,0.7210885171687113,-0.5377923959083627,-0.35917320443039563,-0.6477099434839622,1.3985674841479163,-1.3678859487487702,1.2958122971165276,-1.1044741777813682
828,"Congo, Dem. Rep.",2002,1.0835572853386293,0.7603723021400035,-0.5338341079671775,-0.35855449637061576,-0.6477099434839622,1.4091625125552292,-1.3471910294943326,1.2210413201472459,0.07228977145232332
829,"Congo, Dem. Rep.",2003,1.2087652425286561,0.8052680563929089,-0.5298758200259923,-0.35747175726600094,-0.6472419149708535,1.4091625125552292,-1.3264961102398942,1.1612245385718207,0.562432026788439
830,"Congo, Dem. Rep.",2004,1.2803126466372432,0.8501638106458143,-0.5259175320848071,-0.3559249871165512,-0.6465733028092697,1.4038649983515732,-1.2333689735949227,1.086453561602539,0.7420100082693434
831,"Congo, Dem. Rep.",2005,1.3160863486915366,0.9006715341803329,-0.5213937744377383,-0.3543782169671014,-0.6460384130800026,1.3879724557406035,-1.1816316754588274,1.0116825846332573,0.9870811359374011
832,"Congo, Dem. Rep.",2006,1.342916625232257,0.9483732730740447,-0.5174354864965531,-0.3531408008475416,-0.6456372457830524,1.4038649983515732,-1.1298943773227321,0.951865803057832,0.5180657019519802
833,"Congo, Dem. Rep.",2007,1.3786903272865503,1.0016869812493698,-0.5123462591436008,-0.3514393536831469,-0.6451023560537853,1.4038649983515732,-1.1091994580682938,0.8770948260885503,0.6617280871367037
834,"Congo, Dem. Rep.",2008,1.4055206038272705,1.0578066740655017,-0.5078225014965321,-0.3495832295038072,-0.6445006051083599,1.3932699699442603,-1.0678096195594178,0.8172780445131249,0.6406012657860092
835,"Congo, Dem. Rep.",2009,1.4323508803679905,1.1139263668816333,-0.5027332741435796,-0.3488098444290823,-0.6445674663245183,1.3773774273332913,-1.0264197810505418,0.7574612629376996,-0.07559797800253922
836,"Congo, Dem. Rep.",2010,1.441294305881564,1.1728520443385717,-0.4970785770847436,-0.3464896892049077,-0.6438319929467761,1.3614848847223215,-0.9643350232872272,0.6976444813622742,0.8582075256981639
837,"Congo, Rep.",1980,1.0656704343114825,-0.5853779315908352,-0.627758626114443,-0.37349629601430034,-0.5157259027873204,1.213154487019943,-1.4299707065120848,0.5929651136052799,2.0222953821214387
838,"Congo, Rep.",1981,1.0835572853386293,-0.5839749392704319,-0.6268538745850293,-0.372367153805202,-0.494330313616639,1.2290470296309122,-1.3782334083759895,0.5481025274237109,3.8180751969304834
839,"Congo, Rep.",1982,1.0925007108522025,-0.5822913484859479,-0.6259491230556156,-0.3706038358348293,-0.4602310933758653,1.223749515427256,-1.3264961102398942,0.5032399412421419,4.325118909347156
840,"Congo, Rep.",1983,1.0835572853386293,-0.580607757701464,-0.6249878245556134,-0.3700469985810274,-0.4542135839216111,1.2078569728162871,-1.285106271731018,0.45837735506057287,0.5244037483571887
841,"Congo, Rep.",1984,1.0477835832843356,-0.57892416691698,-0.6239699790850229,-0.3693664197152695,-0.44619023798260554,1.1813694017980052,-1.243716433222142,0.420991866575932,0.8645455721033722
842,"Congo, Rep.",1985,1.0030664557164686,-0.577240576132496,-0.6230086805850208,-0.3694901613272255,-0.4548821960831949,1.1495843165760664,-1.2230215139677036,0.3806155390125199,-0.9037693749497692
843,"Congo, Rep.",1986,0.958349328148602,-0.5755569853480121,-0.6219908351144303,-0.3702016755959724,-0.47494056093070885,1.1283942597614414,-1.2230215139677036,0.3477163091460359,-2.1143362383445723
844,"Congo, Rep.",1987,0.9225756260943084,-0.5738733945635281,-0.6209729896438398,-0.37018620789447787,-0.47962084606179545,1.1019066887431594,-1.243716433222142,0.32229417697648033,-0.6208812370639679
845,"Congo, Rep.",1988,0.9046887750671616,-0.5721898037790442,-0.6199551441732494,-0.3700160631780384,-0.48162668254654684,1.0648240893175647,-1.2644113524765797,0.31033082066139506,-0.28686619150948567
846,"Congo, Rep.",1989,0.8957453495535885,-0.5702256145304796,-0.6189372987026589,-0.36975311225263197,-0.48162668254654684,1.017146461484657,-1.285106271731018,0.3088354011220095,-0.28686619150948567
847,"Congo, Rep.",1990,0.8957453495535885,-0.5685420237459956,-0.6178063592908917,-0.36966030604366495,-0.4849697433544658,0.9641713194480933,-1.316148650612675,0.3207987574370946,-0.4495427159098344
848,"Congo, Rep.",1991,0.8957453495535885,-0.566577834497431,-0.6167319668497129,-0.369412822819753,-0.4856383555160496,0.9270887200224992,-1.3058011909854557,0.3447254700672648,-0.15376721700010942
849,"Congo, Rep.",1992,0.8957453495535885,-0.5646136452488664,-0.6155444804673573,-0.36913440419285204,-0.4856383555160496,0.8794110921895916,-1.3058011909854557,0.3776246999337486,-0.10940089216365068
850,"Congo, Rep.",1993,0.9136322005807352,-0.5626494560003018,-0.6143569940850018,-0.3692426781033135,-0.4923244771318876,0.8264359501530277,-1.3885808680032086,0.4224872861153176,-0.8678537786535883
851,"Congo, Rep.",1994,0.9315190516078816,-0.5606852667517372,-0.6131695077026462,-0.3698304507601044,-0.5063653325251474,0.773460808116464,-1.4196232468848655,0.4733315504544292,-1.8206734215699165
852,"Congo, Rep.",1995,0.9494059026350283,-0.5584404790390919,-0.6118689273791139,-0.3694282905212475,-0.504359496040396,0.7257831802835564,-1.4610130853937415,0.5331483320298546,0.18003656034086596
853,"Congo, Rep.",1996,0.9851796046893219,-0.5561956913264466,-0.6105683470555816,-0.36897972717790706,-0.5023536595556446,0.6939980950616184,-1.5024029239026184,0.5929651136052799,0.24552970652801934
854,"Congo, Rep.",1997,1.0120098812300422,-0.5539509036138014,-0.609211219761461,-0.36904159798388503,-0.5077025568483149,0.6622130098396805,-2.0818606630268848,0.951865803057832,-0.7928535628586223
855,"Congo, Rep.",1998,1.0209533067436154,-0.5514255174370755,-0.6077409985261636,-0.3686394377450281,-0.5063653325251474,0.6357254388213985,-1.719699576074218,0.9668199984516883,0.12933218909919886
856,"Congo, Rep.",1999,1.0030664557164686,-0.5489001312603495,-0.6063273242614546,-0.36893332407342355,-0.5150572906257367,0.6092378678031166,-1.5334453027842754,0.9817741938455447,-1.2058829202647026
857,"Congo, Rep.",2000,0.9762361791757487,-0.5463747450836236,-0.6048005560555689,-0.36809806819272073,-0.5083711690098988,0.5827502967848348,-1.4506656257665231,0.7125986767561305,0.9384894468308037
858,"Congo, Rep.",2001,0.9225756260943084,-0.5438493589068977,-0.6033303348202715,-0.3676495048493803,-0.5063653325251474,0.5986428393958038,-1.357538489121551,0.6826902859684179,0.14412096404468508
859,"Congo, Rep.",2002,0.8957453495535885,-0.5413239727301717,-0.6018035666143858,-0.36709266759557835,-0.5036908838788121,0.6092378678031166,-1.285106271731018,0.6079193089991363,0.3067974884450338
860,"Congo, Rep.",2003,0.9315190516078816,-0.5387985865534458,-0.5999940635555584,-0.36698439368511687,-0.5070339446867311,0.6145353820067727,-1.2230215139677036,0.5181941366359982,-0.49010621290316814
861,"Congo, Rep.",2004,1.0567270087979088,-0.5357120034485586,-0.5982976544379076,-0.36653583034177645,-0.5056967203635635,0.6198328962104288,-1.1402418369499514,0.41351476887900385,0.09341659280301788
862,"Congo, Rep.",2005,1.2177086680422298,-0.5326254203436713,-0.5966012453202568,-0.36549949434164514,-0.4990105987477256,0.6304279246177417,-1.0574621599321985,0.30584456204323823,0.9553909039113595
863,"Congo, Rep.",2006,1.3965771783136969,-0.5292582387747035,-0.5943393664967225,-0.3646023676549643,-0.494330313616639,0.6357254388213985,-0.9643350232872272,0.20266061382562964,0.6575027228665649
864,"Congo, Rep.",2007,1.5307285610172978,-0.5253298602775742,-0.5926429573790717,-0.3648498508788762,-0.5023536595556446,0.6410229530250546,-0.9125977251511319,0.11144002192310586,-0.9967273888928256
865,"Congo, Rep.",2008,1.539671986530871,-0.521401481780445,-0.5898156088496537,-0.3639681918936899,-0.4990105987477256,0.6463204672287107,-0.8401655077605982,0.033678205875052866,0.5920095766794115
866,"Congo, Rep.",2009,1.4144640293408437,-0.5177537017473964,-0.5875537300261192,-0.362885452789075,-0.4923244771318876,0.6516179814323675,-0.7470383711156269,-0.030624834318529335,0.9237006718853175
867,"Congo, Rep.",2010,1.2177086680422298,-0.5138253232502672,-0.5858573209084684,-0.3613386826396253,-0.4829639068697144,0.6516179814323675,-0.6642586940978747,-0.08146909865764085,1.179335210228723
868,Costa Rica,1980,0.8420847964721482,-0.5699450160663989,-0.3935976209080453,-0.3614933596545703,-0.33386339483652755,-0.12711660650512,0.8050805729672309,-0.6826277534906655,-0.2826408272393467
869,Costa Rica,1981,0.859971647499295,-0.568261425281915,-0.3862465147315586,-0.3619573906994052,-0.3499100867145387,-0.17479423433802768,0.8464704114761077,-0.6945911098057506,-1.0791219921605348
870,Costa Rica,1982,0.8778584985264417,-0.5662972360333504,-0.3788954085550717,-0.363194806818965,-0.3813348583089772,-0.22776937637459144,0.8775127903577645,-0.6960865293451363,-2.135463059695267
871,Costa Rica,1983,0.8689150730128682,-0.5643330467847858,-0.371544302378585,-0.3627307757741301,-0.38066624614739336,-0.2754470042074984,0.898207709612203,-0.6916002707269793,-0.08827407081295602
872,Costa Rica,1984,0.8420847964721482,-0.5623688575362211,-0.36362772649621466,-0.3618027136844602,-0.3706370637236364,-0.3125296036330932,0.9292500884938598,-0.6901048511875937,0.968066996721776
873,Costa Rica,1985,0.7973676689042811,-0.5604046682876566,-0.3557111506138443,-0.3614933596545703,-0.375317348854723,-0.33371966044771895,0.9395975481210798,-0.6960865293451363,-0.5228527859967448
874,Costa Rica,1986,0.7526505413364144,-0.5584404790390919,-0.3477945747314739,-0.36041062054995543,-0.36662539075413364,-0.33371966044771895,0.9602924673755168,-0.7125361442783782,0.4483471914946879
875,Costa Rica,1987,0.7079334137685473,-0.5564762897905273,-0.3398779988491035,-0.35917320443039563,-0.3539217596840415,-0.32842214624406213,0.9809873866299551,-0.7364628569085483,0.3215862633905201
876,Costa Rica,1988,0.690046562741401,-0.5545121005419628,-0.33196142296673314,-0.3583998193556708,-0.3499100867145387,-0.3125296036330932,0.9809873866299551,-0.7588941499993328,0.053275632236698074
877,Costa Rica,1989,0.6989899882549742,-0.5522673128293174,-0.3240448470843628,-0.35731708025105596,-0.3418867407755331,-0.30193457522578027,1.0016823058843936,-0.7738483453931891,0.5476432518429527
878,Costa Rica,1990,0.7168768392821209,-0.5500225251166722,-0.3155628014961088,-0.3563890181613861,-0.3378750678060303,-0.30193457522578027,1.012029765511612,-0.7858117017082743,0.10820536774850419
879,Costa Rica,1991,0.7347636903092677,-0.5477777374040269,-0.30651528620197127,-0.3557703101016062,-0.3378750678060303,-0.3178271178367492,1.012029765511612,-0.794784218944588,-0.18123208475601243
880,Costa Rica,1992,0.7347636903092677,-0.5455329496913817,-0.2974677709078337,-0.35360483189237657,-0.3164794786353488,-0.33901717465137504,1.022377225138832,-0.8022613166415161,0.8687709363735114
881,Costa Rica,1993,0.7258202647956941,-0.5432881619787364,-0.2884202556136961,-0.35174870771303685,-0.30110139891892146,-0.370802259873313,1.0327246847660505,-0.8082429947990588,0.6067983516248977
882,Costa Rica,1994,0.6989899882549742,-0.5407627758020105,-0.27880727061367505,-0.35035661457853207,-0.2944152773030835,-0.41318237350256465,1.0430721443932705,-0.8142246729566013,0.31102285271517266
883,Costa Rica,1995,0.6632162862006806,-0.5385179880893651,-0.2691942856136539,-0.34927387547391725,-0.2883977678488293,-0.46086000133547156,1.0534196040204888,-0.8172155120353725,-0.10940089216365068
884,Costa Rica,1996,0.6184991586328139,-0.5359926019126392,-0.2601467703195163,-0.3488098444290823,-0.2924094408183321,-0.5138351433720353,1.0637670636477072,-0.815720092495987,-0.3586973841018474
885,Costa Rica,1997,0.5737820310649469,-0.533747814199994,-0.25053378531949516,-0.3471083972646876,-0.28104303407140757,-0.5668102854085991,1.0844619829021458,-0.815720092495987,0.6617280871367037
886,Costa Rica,1998,0.4932912014427866,-0.531222428023268,-0.240920800319474,-0.34478824204051295,-0.26365911787022883,-0.6303804558524757,1.1051569021565841,-0.8202063511141438,1.2680678599016404
887,Costa Rica,1999,0.37702666976633287,-0.5289776403106228,-0.23187328502533638,-0.3433961489060082,-0.25630438409280704,-0.6992481405000085,1.136199281038241,-0.8306742878898433,1.472998027003378
888,Costa Rica,2000,0.2249884360355854,-0.5267328525979775,-0.22339123943708242,-0.34200405577150345,-0.24961826247696906,-0.773413339351198,1.1568942002926794,-0.844133063744314,-0.07771066013760873
889,Costa Rica,2001,0.07295020230483816,-0.5247686633494129,-0.2154746635547121,-0.34076663965194365,-0.2429321408611311,-0.8316859955914179,1.1879365791743361,-0.8546010005200133,-0.33757056275115277
890,Costa Rica,2002,-0.06120118039876254,-0.523085072564929,-0.20812355737822535,-0.33952922353238385,-0.23624601924529312,-0.900553680238951,1.2086314984287747,-0.8620780982169415,0.034261493021072925
891,Costa Rica,2003,-0.1685222865616429,-0.5211208833163643,-0.20133792090762215,-0.3376730993530441,-0.22421100033678476,-0.9694213648864838,1.2396738773104314,-0.8695551959138696,0.7842636509707327
892,Costa Rica,2004,-0.22218283964308316,-0.5194372925318804,-0.19455228443701897,-0.3359716521886494,-0.2121759814282764,-1.0329915353303605,1.2707162561920884,-0.8755368740714122,0.26031848147350567
893,Costa Rica,2005,-0.2490131161838033,-0.5177537017473964,-0.1877666479664158,-0.3342702050242547,-0.20147818684293564,-1.0965617057742367,1.2914111754465267,-0.8800231326895691,0.6363759015158702
894,Costa Rica,2006,-0.26689996721095005,-0.5160701109629124,-0.1809810114958126,-0.3308673106954652,-0.17473370037958375,-1.154834362014457,1.3224535543281837,-0.8830139717683404,1.1096166997714305
895,Costa Rica,2007,-0.2847868182380968,-0.5143865201784286,-0.1741953750252095,-0.32684570830689585,-0.14197170446197765,-1.2025119898473642,1.3638433928370606,-0.8815185522289548,0.9194753076151786
896,Costa Rica,2008,-0.3205605202923901,-0.5127029293939446,-0.1674097385546063,-0.32437087606777626,-0.12458778826079893,-1.239594589272959,1.384538312091499,-0.8815185522289548,-0.18334476689108195
897,Costa Rica,2009,-0.35633422234668366,-0.5110193386094606,-0.1611895717898867,-0.3249895841275562,-0.1372914193308911,-1.276677188698554,1.3948857717187173,-0.8830139717683404,-0.9586991104615752
898,Costa Rica,2010,-0.40999477542812396,-0.5093357478249767,-0.15496940502516715,-0.3222053978585466,-0.11790166664496095,-1.3137597881241483,1.4052332313459373,-0.884509391307726,0.9427148111009426
899,Cote d'Ivoire,1980,2.4250711123746345,-0.4043919222588104,-0.51064985002595,-0.3543782169671014,-0.5331098189884992,1.0754191177248775,-1.1091994580682938,1.445354251055091,-2.9847612779931914
900,Cote d'Ivoire,1981,2.371410559293195,-0.394009779087826,-0.5044296832612304,-0.3534501548774316,-0.533778431150083,1.1072042029468157,-1.078157079186637,1.3855374694796656,0.07862781785753166
901,Cote d'Ivoire,1982,2.308806580698181,-0.38334703745276094,-0.4976440467906272,-0.3532954778624866,-0.5391273284427535,1.1125017171504725,-1.078157079186637,1.3257206879042402,-0.6183460185018845
902,Cote d'Ivoire,1983,2.2193723255624476,-0.3724036973536153,-0.49029294061414047,-0.3543782169671014,-0.5491565108665104,1.1019066887431594,-1.078157079186637,1.2958122971165276,-1.4847569620938719
903,Cote d'Ivoire,1984,2.1209946449131403,-0.36117975879038894,-0.48350730414353726,-0.3551516020418263,-0.557179856805516,1.0807166319285337,-1.078157079186637,1.2659039063288149,-1.2312351058855362
904,Cote d'Ivoire,1985,2.004730113236686,-0.3507976156194046,-0.47672166767293417,-0.3539141859222665,-0.5565112446439321,1.0542290609102518,-1.0678096195594178,1.2509497109349585,0.2898960313644781
905,Cote d'Ivoire,1986,1.879522156046659,-0.33957367705617825,-0.46937056149644735,-0.3531408008475416,-0.557179856805516,1.0595265751139087,-1.078157079186637,1.2359955155411022,0.02792344661586448
906,Cote d'Ivoire,1987,1.7632576243702054,-0.3283497384929519,-0.4620194553199606,-0.3531408008475416,-0.5611915297750187,1.0542290609102518,-1.1091994580682938,1.2210413201472459,-0.7341209995036913
907,Cote d'Ivoire,1988,1.6917102202616183,-0.3171257999297255,-0.4552338188493574,-0.35298612383259664,-0.5638659784213539,1.0383365182992828,-1.1505892965771698,1.2210413201472459,-0.4263032124240703
908,Cote d'Ivoire,1989,1.6559365182073247,-0.30590186136649916,-0.44788271267287066,-0.3520580617429268,-0.5645345905829378,1.011848947281001,-1.1816316754588274,1.2210413201472459,1.8532808113158818
909,Cote d'Ivoire,1990,1.6469930926937515,-0.29187193816246626,-0.43996613679050034,-0.35236741577281677,-0.5692148757140243,0.9747663478554062,-1.2230215139677036,1.2210413201472459,-0.920670832030325
910,Cote d'Ivoire,1991,1.629106241666605,-0.2806479995992399,-0.4320495609081299,-0.35236741577281677,-0.5725579365219433,0.9588738052444372,-1.243716433222142,1.2210413201472459,-0.6488531485322877
911,Cote d'Ivoire,1992,1.5933325396123112,-0.26661807639520696,-0.4241329850257595,-0.3525220927877617,-0.5759009973298622,0.9270887200224992,-1.285106271731018,1.2210413201472459,-0.7924310264316083
912,Cote d'Ivoire,1993,1.5307285610172978,-0.2553941378319806,-0.4162164091433892,-0.3525220927877617,-0.5792440581377812,0.8847086063932477,-1.3471910294943326,1.2210413201472459,-0.7451069466060525
913,Cote d'Ivoire,1994,1.441294305881564,-0.24136421462794772,-0.40773436355513526,-0.35236741577281677,-0.5812498946225326,0.8423284927639968,-1.3885808680032086,1.2359955155411022,-0.20869695251191545
914,Cote d'Ivoire,1995,1.3160863486915366,-0.23014027606472137,-0.3998177876727648,-0.35035661457853207,-0.5785754459761975,0.7946508649310898,-1.4403181661393039,1.2210413201472459,0.8286299758071914
915,Cote d'Ivoire,1996,1.2177086680422298,-0.21611035286068844,-0.3913357420845109,-0.34803645935435745,-0.5745637730066947,0.7999483791347459,-1.4506656257665231,1.2210413201472459,0.7652495117551076
916,Cote d'Ivoire,1997,1.1103875618793493,-0.2048864142974621,-0.38341916620214056,-0.34679904323479765,-0.5738951608451108,0.7946508649310898,-1.4506656257665231,1.2210413201472459,0.5391925233026748
917,Cote d'Ivoire,1998,0.9672927536621752,-0.19085649109342917,-0.3755025903197702,-0.3452522730853479,-0.5718893243603594,0.789353350727433,-1.4506656257665231,1.1911329293595334,0.4229950058738543
918,Cote d'Ivoire,1999,0.7705373923635611,-0.17963255253020283,-0.3681514841432834,-0.344633565025568,-0.5725579365219433,0.773460808116464,-1.4610130853937415,1.176178733965677,-0.25095059521330476
919,Cote d'Ivoire,2000,0.5558951800378,-0.16840861396697648,-0.36136584767268026,-0.3454069501002929,-0.5765696094914461,0.757568265505495,-1.4713605450209608,1.1462703431779644,-1.2248970594803277
920,Cote d'Ivoire,2001,0.34125296771203933,-0.15999066004455673,-0.35514568090796067,-0.3454069501002929,-0.5785754459761975,0.7999483791347459,-1.4610130853937415,1.086453561602539,-0.636303816649975
921,Cote d'Ivoire,2002,0.16238445744057176,-0.14876672148133038,-0.3494909838491247,-0.3458709811451278,-0.5819185067841165,0.8317334643566838,-1.4403181661393039,1.0266367800271137,-1.0136288459733813
922,Cote d'Ivoire,2003,0.06400677679126478,-0.14034876755891063,-0.3438362867902887,-0.3463350121899627,-0.5845929554304516,0.8529235211713097,-1.4196232468848655,0.9817741938455447,-0.9481356997862279
923,Cote d'Ivoire,2004,0.055063351277691394,-0.13193081363649087,-0.33818158973145274,-0.3460256581600728,-0.5845929554304516,0.8688160637822786,-1.3989283276304278,0.9219574122701193,-0.40095102680323674
924,Cote d'Ivoire,2005,0.12661075538627845,-0.1235128597140711,-0.33196142296673314,-0.3454069501002929,-0.5845929554304516,0.8794110921895916,-1.357538489121551,0.8770948260885503,-0.297429602184833
925,Cote d'Ivoire,2006,0.21604501052201203,-0.11228892115084475,-0.3257412562020136,-0.34494291905545793,-0.5852615675920354,0.8794110921895916,-1.316148650612675,0.8172780445131249,-0.5133457163889322
926,Cote d'Ivoire,2007,0.2965358401441722,-0.10106498258761841,-0.3189556197314104,-0.34432421099567806,-0.5852615675920354,0.8794110921895916,-1.2644113524765797,0.7574612629376996,-0.32066910567059703
927,Cote d'Ivoire,2008,0.37702666976633287,-0.08984104402439207,-0.3116045135549237,-0.3433961489060082,-0.5852615675920354,0.8635185495786226,-1.202326594713265,0.6976444813622742,-0.17066867408066513
928,Cote d'Ivoire,2009,0.4485740738749199,-0.07861710546116572,-0.30368793767255325,-0.3421587327864484,-0.5845929554304516,0.8476260069676536,-1.1402418369499514,0.6527818951807053,0.14200828190961556
929,Cote d'Ivoire,2010,0.5290649034970801,-0.0645871822571328,-0.2952058920842993,-0.3413853477117235,-0.5845929554304516,0.8211384359493717,-1.0885045388138561,0.6228735043929926,-0.027006288895941546
930,Cuba,1980,-1.00920428483754,-0.36089916032630825,-0.1357434350251248,-0.3334968199495298,-0.4622369298606167,-0.36020723146600087,0.7636907344583556,-0.7364628569085483,-0.9312342427056722
931,Cuba,1981,-1.0923781421137722,-0.35977676646998563,-0.1329160864957068,-0.32437087606777626,-0.42345742448875645,-0.5297276859830047,0.774038194085574,-0.7424445350660908,1.075813785610319
932,Cuba,1982,-1.163031203671002,-0.3583737741495823,-0.13065420767217248,-0.31942121158953707,-0.4027304474796587,-0.6515705126671012,0.7843856537127939,-0.7439399546054765,-0.25095059521330476
933,Cuba,1983,-1.1675029164277886,-0.3572513802932597,-0.1289577985545217,-0.3161729942756926,-0.39002681640956655,-0.7522232825365722,0.7947331133400124,-0.7439399546054765,-0.17278135621573457
934,Cuba,1984,-1.0861177442542709,-0.35640958490101776,-0.1261304500251037,-0.31106865278250845,-0.36929983940046884,-0.8475785382023873,0.7947331133400124,-0.7499216327630189,-0.0016541032751079523
935,Cuba,1985,-0.9501776764479557,-0.35360360026021115,-0.12273763178980207,-0.3099859136778936,-0.36662539075413364,-0.9535288222755148,0.7947331133400124,-0.7603895695387185,-0.33757056275115277
936,Cuba,1986,-0.7856186469982056,-0.3507976156194046,-0.11821387414273331,-0.3099859136778936,-0.36863122723888503,-1.027694021126704,0.8050805729672309,-0.7768391844719604,-0.6419024243079091
937,Cuba,1987,-0.648784236640533,-0.347991630978598,-0.11255917708389733,-0.3116873608422883,-0.378660409662642,-1.1177517625888624,0.8050805729672309,-0.794784218944588,-0.7808112746887264
938,Cuba,1988,-0.5799198601860179,-0.3451856463377914,-0.10690448002506135,-0.30905785158822374,-0.37130567588522023,-1.2025119898473642,0.8154280325944508,-0.8097384143384443,-0.24461254880809638
939,Cuba,1989,-0.6156935622403115,-0.3423796616969848,-0.10124978296622537,-0.30859382054338885,-0.3726429002083878,-1.2713796744948973,0.8257754922216692,-0.8231971901929152,-0.5851769089812939
940,Cuba,1990,-0.725697696057264,-0.33957367705617825,-0.09616055561327297,-0.3107592987526185,-0.38334069479372856,-1.3137597881241483,0.8257754922216692,-0.8381513855867715,-0.707078668174802
941,Cuba,1991,-0.8509056532472912,-0.33676769241537163,-0.09276773737797142,-0.31818379546997727,-0.41543407854975084,-1.3349498449387738,0.8361229518488892,-0.8531055809806278,-3.132649027448054
942,Cuba,1992,-0.9537550466533848,-0.33676769241537163,-0.08711304031913544,-0.32529893815744615,-0.44619023798260554,-1.3455448733460866,0.8464704114761077,-0.8650689372957128,-3.5974390971633365
943,Cuba,1993,-1.0315628486214734,-0.3339617077745651,-0.08711304031913544,-0.3333421429345848,-0.4802894582233792,-1.350842387549743,0.8464704114761077,-0.8695551959138696,-4.041102345527923
944,Cuba,1994,-1.0700195783298387,-0.33115572313375846,-0.08145834326029947,-0.3330327889046949,-0.47962084606179545,-1.3455448733460866,0.8464704114761077,-0.8710506154532554,-0.23827450240288797
945,Cuba,1995,-1.0807516889461268,-0.33115572313375846,-0.08145834326029947,-0.33195004980008,-0.47627778525387643,-1.3402473591424302,0.8671653307305461,-0.8755368740714122,0.05961367864190652
946,Cuba,1996,-1.087012086805628,-0.3283497384929519,-0.07580364620146349,-0.32823780144140063,-0.4622369298606167,-1.350842387549743,0.898207709612203,-0.8860048108471117,1.1814478923637923
947,Cuba,1997,-1.1057932803841324,-0.3283497384929519,-0.07580364620146349,-0.32669103129195093,-0.4575566447295301,-1.350842387549743,0.9189026288666414,-0.8964727476228112,0.04271222156135079
948,Cuba,1998,-1.1308348718221377,-0.3255437538521453,-0.07014894914262752,-0.32669103129195093,-0.45822525689111393,-1.3402473591424302,0.9499450077482983,-0.9039498453197393,-0.40095102680323674
949,Cuba,1999,-1.1666085738764314,-0.3255437538521453,-0.07014894914262752,-0.32328813696316144,-0.44619023798260554,-1.3402473591424302,0.9809873866299551,-0.9084361039378962,0.7420100082693434
950,Cuba,2000,-1.2095370163415833,-0.3227377692113387,-0.06449425208379155,-0.320039919649317,-0.4341552190740972,-1.3561399017533995,1.012029765511612,-0.9129223625560531,0.4694740128453825
951,Cuba,2001,-1.2497824311526635,-0.3227377692113387,-0.06449425208379155,-0.3180291184550323,-0.42746909745825923,-1.3720324443643686,1.0430721443932705,-0.9159132016348244,-0.05658383878691407
952,Cuba,2002,-1.285556133206957,-0.3227377692113387,-0.06449425208379155,-0.31725573338030744,-0.424794648811924,-1.3985200153826503,1.0637670636477072,-0.9203994602529812,-0.3544720198317085
953,Cuba,2003,-1.3231185203639653,-0.3227377692113387,-0.05883955502495557,-0.31478090114118784,-0.41610269071133466,-1.4356026148082452,1.0844619829021458,-0.9248857188711381,-0.06714724946226136
954,Cuba,2004,-1.3615752500723308,-0.3199317845705321,-0.05883955502495557,-0.31106865278250845,-0.40206183531807493,-1.4673877000301832,1.1051569021565841,-0.929371977489295,0.6215871265703841
955,Cuba,2005,-1.399137637229339,-0.3199317845705321,-0.05883955502495557,-0.3033348020352597,-0.3726429002083878,-1.4885777568448089,1.1155043617838025,-0.9353536556468376,1.003982593017957
956,Cuba,2006,-1.4420660796944909,-0.3199317845705321,-0.05883955502495557,-0.2940541811385612,-0.3378750678060303,-1.504470299455778,1.136199281038241,-0.9383444947256089,1.895534454017271
957,Cuba,2007,-1.4778397817487845,-0.3199317845705321,-0.05883955502495557,-0.2878671005407622,-0.3144736421505974,-1.5150653278630908,1.1568942002926794,-0.9413353338043802,0.8729963006436503
958,Cuba,2008,-1.4888401951304797,-0.3199317845705321,-0.05883955502495557,-0.2841548521820828,-0.2997641745957539,-1.5203628420667468,1.1672416599198978,-0.9428307533437658,0.20961411023183846
